platform,native_content_id,metric_name,metric_value_exact,observed_at,metric_definition_version,visibility,receipt_id
youtube,mo8We4paKOk,view_count,556,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,bwl5WST3kOs,view_count,66155,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,29RCIP1f5RE,view_count,611,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,cYuxm_E7GSg,view_count,214770,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,ID8pQoIH9G8,view_count,1284,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,kpPXYlvTBYY,view_count,229,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,KpkbDHLUoTY,view_count,43833,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,uAlATReBJ-o,view_count,272,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,6eR4wbC0ct8,view_count,228,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,95Hy2KrhoGI,view_count,259,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,TIuUw_cs05s,view_count,492,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,8v67kTmOO6o,view_count,257,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,mUe_NxKys2Q,view_count,806,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,0EB2UsanY6Y,view_count,1295,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,-yrVBJdccvk,view_count,427,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,9aDmE9J0DyI,view_count,594959,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,C7-AkYwsuCM,view_count,1079,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,STF63O87120,view_count,412,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,YjL3RYvn_4Y,view_count,561,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,leQhZmRny9I,view_count,362,2026-08-12T14:35:38.140344+07:00,youtube_public_v1,PUBLIC,fZsmpmeZY5cPaFqFY
youtube,pRRB_IHmyQc,view_count,492814,2026-08-12T14:35:58.521860+07:00,youtube_public_v1,PUBLIC,M0iLROnbvwHh43uim
youtube,CkH-aahQlWI,view_count,1046,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,tbIkG1bP21s,view_count,7996,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,gCiu-t2OOBQ,view_count,1902,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,220_-Zei9wY,view_count,211814,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,ZrpW0dLJeKA,view_count,2460,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,IHWoHOBR65s,view_count,2450,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,istxFhCRiyc,view_count,7281,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,5jy539SOOMY,view_count,6668,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,RLLLk4_E8vU,view_count,3610,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,oMNwMZHWFMI,view_count,1397,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,JkxLSCiofxI,view_count,1583,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,2VvR3sJvwDA,view_count,3493,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,Ia1FVmIhgzI,view_count,2142,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,fCe9j5pA6MI,view_count,1149,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,rO2VAgmasqM,view_count,2661,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,Ze6Rr5IY1Ds,view_count,18452,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,-cpnMv1MpFI,view_count,1888,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,C2FL7DB0S20,view_count,7935,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,WgVwv460vH8,view_count,2259,2026-08-12T18:26:08.395060+07:00,youtube_public_v1,PUBLIC,l4Cbec18VOwq470OC
youtube,e3zGKMHKn9A,view_count,5429,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,ar2xzYoi8BY,view_count,1313,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,VQFZ8hBX8M4,view_count,3826,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,B2tRR8fGb6c,view_count,6325,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,8gGzIo_vgxA,view_count,3024,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,-wCGpXvncaY,view_count,6019,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,C7hRrH4zIps,view_count,2266,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,owrjStOq_FQ,view_count,1118,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,oPDMC8DP8g4,view_count,1861,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,j323rj9yoeA,view_count,22010,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,fIyv0H0OUgg,view_count,2214,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,DfyU9OA7P-4,view_count,634,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,mrqtBSHnR10,view_count,2133,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,Ur-O91HqH0M,view_count,2104,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,a0mmirqe2pk,view_count,19014,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,-iUM_VFRk5U,view_count,12208,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,TP-RdBtBv6o,view_count,1946,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,8lTMF4KHaOU,view_count,1154,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,jAHfjRa5MOU,view_count,3232,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,mpkDUuCOkfU,view_count,5516,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,L-mEt6NfURE,view_count,1216,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,tCGYNoj8c3M,view_count,1345,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,SUZTMbXQznw,view_count,3810,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,d8PZd92kEKY,view_count,2991,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,6igCf-EP3Tc,view_count,2400,2026-08-12T18:27:46.461648+07:00,youtube_public_v1,PUBLIC,GuPL97VewtDGOtstg
youtube,x_6QJS2rxgM,view_count,539471,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,PYhw4oDzqPY,view_count,299666,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,2UCa8WlrDeg,view_count,2784455,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,QJbwKQgAHec,view_count,707221,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,R1RSoQSHwoY,view_count,96854,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,Kwq9s95_M90,view_count,140922,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,Xx0u3LZQ9q4,view_count,2581205,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,hVwUfXMXXFU,view_count,1389,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,Sqxmyl5BElw,view_count,2940928,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,HZOiGxC1viw,view_count,104169,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,4bsWGJ4C0fU,view_count,2455154,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,ZcuAvCXUZhE,view_count,2564,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,OHq0b_PDm2c,view_count,3058637,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,s5l2P75FW04,view_count,516164,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,YNez7gy46wM,view_count,2090556,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,115sg7RBJUY,view_count,3803262,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,h4gKU9f5PPE,view_count,63798,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,-31JrDUQqKk,view_count,3710108,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,FiZQ5uUhMEc,view_count,2573624,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,hdituMSIsGI,view_count,14638,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,KKMJ5dBmVpI,view_count,2197399,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,_BDmHhg4610,view_count,7408,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,_bv1kTGAO-E,view_count,59992,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,KyFSpw7nJo0,view_count,2594019,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,MbBDow1Pyto,view_count,2440855,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,P0AyphGK0gQ,view_count,3755710,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,owqoZ9ydtAI,view_count,2782319,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,e1nq-h6uRJA,view_count,2000858,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,cpBMX1iycsU,view_count,104927,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,Z2-tr3N8Rrc,view_count,1530200,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,fxzXPdTwY4A,view_count,12800,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,quamZCTCxzo,view_count,299427,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,bjKBuI8JXRk,view_count,1390605,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,qcHtIvt3024,view_count,790597,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,9U8zWrmuF50,view_count,599305,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,PuxXAVvZR3o,view_count,43193,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,Rtn_0IcMeNE,view_count,36597,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,p2wXCARtCZY,view_count,89195,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,pBF0L68Jy-8,view_count,122831,2026-08-12T18:19:17.797329+07:00,youtube_public_v1,PUBLIC,O7Ip4BBhplAR5qEow
youtube,Uc0cvdfztoM,view_count,34914,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,f5jbGd0Q5nI,view_count,100916,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,hualBne3jsg,view_count,4222,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,QBwtnjKVZRI,view_count,13850,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,M125mqGOrew,view_count,113122,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,iRT26v0cC6I,view_count,58538,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,XPZp3avDfoY,view_count,22714,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,dpTPkuw-f7Y,view_count,55319,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,izNMccqturw,view_count,5474,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,7R2hCfkL64I,view_count,10754,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,YEweFm_4jE0,view_count,158676,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,muHBGUXrlvQ,view_count,868694,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,Gkd9JQkhnAg,view_count,462110,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,hDLxw49RlvA,view_count,9808,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,NxQuB7BvDRQ,view_count,56642,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,RPoz4iI069s,view_count,483090,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,0U710h7oNcw,view_count,561615,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,7zEhzQuHFcY,view_count,663426,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,jQiHsjtqtCc,view_count,2261742,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,LY_ZV3zxQGo,view_count,319855,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,RLgSR4D1H9U,view_count,53475,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,Q4RYT2viPIs,view_count,525471,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,QLpds55ksNo,view_count,2076649,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,HIFVrg-3Yt4,view_count,166131,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,BjBnDs6B4ds,view_count,125324,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,BZbQDk5gcHo,view_count,85039,2026-08-12T18:20:46.329803+07:00,youtube_public_v1,PUBLIC,mhioMI899b3pu5eMP
youtube,yJBaBS7rGv8,view_count,977839,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,yUsmFbwoG78,view_count,2529952,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,wYNKlMRJY8w,view_count,2106872,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,NNwPDi0zM8E,view_count,214576,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,yoypyjngUJw,view_count,1961485,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,CM5lShwK8Ck,view_count,166818,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,5X3-IYubPuI,view_count,4396,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,-pph2VsT8KY,view_count,3629,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,qzVYaJGcz0I,view_count,5335595,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,1dVhHTzFSK0,view_count,766799,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,9dtlccDHhc4,view_count,17447,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,Xrpq7NENt3Y,view_count,2057880,2026-08-12T18:22:37.095894+07:00,youtube_public_v1,PUBLIC,mMchsOQbKOWZc6eCA
youtube,n9RBP2AcvpI,view_count,368261,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,NF6sVrEp0VM,view_count,750523,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,RYaLkq6BFFI,view_count,175524,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,erQuOIgwRrI,view_count,48002,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,_rpnZCh6Puc,view_count,22997,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,qGiAyvKI7c8,view_count,7401,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,iWRx2pDCtHg,view_count,36824,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,x92Ma0AO0uQ,view_count,1980527,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,ydU08HhBqHE,view_count,2042,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,htojrExq07w,view_count,163035,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,e2HNy-md6-8,view_count,127593,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,nFfF5elyVWM,view_count,49548,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,NVklplTUoOk,view_count,5209,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,Vw0XPXf0CJQ,view_count,2449,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,r2tWzp0Yu58,view_count,1580,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,MuhQEIKehno,view_count,29432,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,WFoPK8WO4_A,view_count,2598,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,LB7GwU8rmEQ,view_count,10944,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,auqe4NRQdXQ,view_count,48778,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,TTUPhMx9Z_8,view_count,6730,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,CsINXtEAbaI,view_count,516853,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,jVhuYG-TVV8,view_count,48544,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,utMD3Os5Z0c,view_count,18656,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,-wjyaKjtXeg,view_count,2187,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,KhLBJny21Qk,view_count,679,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,AQk--_LVzgo,view_count,23362,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,KWH8rGUxq70,view_count,35592,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,6tHBl7w17-k,view_count,57914,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,bHi6kaIQ7eQ,view_count,22187,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,vYNorAw0_C8,view_count,2855,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,8gKPBP1iHrc,view_count,9348,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,fuXwuDEW_z4,view_count,22809,2026-08-12T18:27:38.719565+07:00,youtube_public_v1,PUBLIC,KrhZPl2oEhDQTEvQ7
youtube,yx3TCwLDH8A,view_count,16840,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,d9ARkVZNOAo,view_count,56235,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,sEy5uwV0c8g,view_count,279354,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,Q8T5XsFzv3A,view_count,465972,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,rH-BcF0ANDU,view_count,227420,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,L8X9R3k0Zh4,view_count,204466,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,nx7_UYVzRGo,view_count,205184,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,Jub1VU98C1Q,view_count,379762,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,XKTQwzb9jj4,view_count,163887,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,r6DWdXpC5P4,view_count,126654,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
